title,alternativeTitle,creator,regDate,collectionDb,subjectCategory,subjectKeyword,extent,description,spatialCoverage,temporal,person,language,sourceTitle,referenceIdentifier,rights,copyrightOthers,url,contributor
최고의 인재를 키우는 베이징대 수신학,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,287,베이징대만의 독창적인 프로그램인 ‘수신학 수업’에 주목한다. 저자는 베이징대 수신학 수업을 바탕으로 12가지 ‘자신을 갈고닦는 법’을 이 책에 담았다. 단지 ‘성공적인’ 삶을 넘어 ‘참된’ 인생을 살고 싶어 하는 이들에게 평생 간직할 귀한 가르침을 준다. ,,,,Kor,,http://www.kpipa.or.kr/upload/201712/48292.2202799992120171221115059.jpg,장샤오헝 / 김지은,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=72335&book_info_id=103,
물고기와 철학자,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,320,"저자는 인간은 진리를 먹고사는 동물이며, 인간이 형이상학을 추구하는 것이 아니라 인간이 곧 형이상학이라는 점을 주장한다. 주인공은 중세 독일의 기독교 신비주의자 마이스터 에카르트의 이름을 딴 철학자로서, 그의 친구인 물고기의 죽음과 고통을 소재로 인간이 가지는 심리적, 형이상학적 욕구의 근원에 다가가려 한다. 따라서 물고기, 바람과의 대화라는 우화적 형식으로 누구나 한번쯤 해봤을 질문, ‘신은 존재하는가’, ‘깨달음이란 무엇인가’, ‘존재는 무엇인가’ 등의 질문을 탐구한다. 주인공은 친구 물고기의 죽음을 통해 신과 인간의 근원적인 관계에 접근하게 되고, 질문에 대한 답을 찾게 된다. 따라서 이러한 것들에 궁금증을 가진 독자들은 이 책을 통해 답을 얻을 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/62182.7700259501120140325092822.jpg,임판,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14482&book_info_id=11,
베다,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,464,"한국에서 힌두교에 대한 연구가 활발하지 않은 가운데, 힌두교를 알 수 있는 기회를 제공한다. 베다는 ""리그베다""(시 모음집), ""사마베다""(노래 모음집), ""야주르베다""(제의 문서), ""아타르바베다""(주술서)를 통칭하는 말이다. 대부분의 고대 문헌들처럼 베다도 뒤섞이고 편집되는 과정과 사제들의 손을 거쳐 점차적으로 발전해왔다. 게다가 이들 베다는 각각 찬가의 모음집인 '상히타'와 그 해석서인 '브라흐마나' 그리고 제의의 지침서인 '수트라'로 나뉜다. 복잡하게 나뉜 책의 체제, 수많은 저자와 그에 따른 첨삭으로 인해 판본마다 차이가 존재한다. 저자는 이렇게 뒤섞여 있는 찬가들을 가려 뽑아 창조와 진화, 제사, 천상의 신, 대기의 신, 지상의 신, 여신 등으로 보다 알기 쉽게 분류하여 정리했다. 쉽게 접할 수 없는 힌두문화를 있는 그대로 바라보는 기회를 주는 책이라는 점에서 큰 의미가 있다고 볼 수 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/27184.66588853598720140325092922.jpg,이명권,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14482&book_info_id=12,
삶으로부터의 혁명,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,366,"이 책은 우리 시대와 우리 사회를 이해하고 그 대안을 찾기 위한 인문학적 투쟁을 담고 있다. 저자는 우리 시대의 청춘, 사랑, 죽음이라는 테마와 함께 삶이라는 개념을 제시한다.  이런 자연스런 문제들을 인문학적 관점에서 매우 적극적으로 접근하여 분석하고 있다. 이 책은 근대 이후 흩어진 수많은 사상과 지식들을 모아 독창적인 방식으로 일관되게 재구축하고 있다. 또한 과거의 영화보다는 근래의 영화들을 선정하여 21편의 영화가 책 구석구석에서 소개되기에 동시대 문화를 즐기는 사람들에게 보다 더 친숙하게 다가온다. 그리고 다양한 소설가들의 소설을 통해 현대인의 삶이 어떻게 변화하고 있는지를 알아보고 있다. 이를 통해 우리 시대의 문화를 다시 읽고 대안을 탐색할 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/6063.25151210042120140325093026.jpg,"정지우, 이우정",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14482&book_info_id=13,
순자 교양강의,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,352,"이 책은 잘 알려져 있지 않았던 순자의 탁월함을 소개하고 있을 뿐만 아니라 순자가 현실적인 인간관을 통해 설계한 국가 구상이 얼마나 효율적으로 작동했는지를 서술하는 동시에, 현실과 이념 간의 어쩔 수 없는 불일치로 인해 생겨난 순자의 사상적 딜레마를 '숙명적 허구'라는 표현으로 날카롭게 제시한다. '순자'를 재조명하고 순자에 관한 교양서에서 한층 더 나아가 단편적으로만 알려져 온 순자의 생애와 사상, 그 전모를 한눈에 볼 수 있도록 구성했다. ≪순자≫의 원문을 역사적 배경 속의 맥락에 따라 충실하게 해설하여 원전을 읽어낼 수 있도록 도왔으며, 일본의 동양 고전 연구계의 석학이 집필하였기에 국내에는 잘 알려져 있지 않은 일본의 중국고전 연구 전통을 만나볼 수 있다. 또한 순자의 삶과 사상을 입체적으로 이해하고, 우리가 살고 있는 사회, 나아가  인간 본질에 관해서도 새롭게 사색할 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/30756.8093258257420140325093131.jpg,우치야마 도시히코/석하고전연구회,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14482&book_info_id=14,
건강식품의  위험한 진실,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,272,"저자는 값비싼 건강식품 대신 내 몸을 제대로 살리는 참된 건강법을 소개한다. 저자는 값비싼 건강식품이나 특별한 약품보다 밥상의 소중함과 생활의 가치를 알리고, 건강식품 부작용으로 병원을 찾는 환자가 줄어들길 바라는 마음에서 건강식품의 허와 실을 바르게 전하는 종합가이드북을 내놓았다. 따라서 이 책에는 건강을 지키기 위해 반드시 알아야 할 바른 식생활의 모든 것을 담았으며, 식습관 개선을 통해 난치병을 이겨낸 환자들의 사례를 실어 독자들에게 참된 식생활과 건강법의 중요함을 전하고 있다. 또, 부작용 천국이 된 건강식품공화국의 어두운 현실과 건강식품의 무서운 진실을 제대로 알려 ‘건강식품으로 오히려 병든’건강식품공화국을 살리고 싶다는 저자의 소망으로 이 책은 쓰였다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/79440.8310298307920140325103647.jpg,류은경,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14488&book_info_id=2,
한국인에게  장은 무엇인가,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,293,"『한국인에게 장은 무엇인가』는 전체적으로 한국인에게 장이 갖는 의미를 과학과 문화로 풀고 있다. 한국인에게 장이 무엇인지 장이 발달하게 된 배경, 그리고 한국인의 민족성과 관련해 장(醬)을 다각도에서 살펴보았다. 장에 대한 일반적인 오해와 장의 효능, 역사와 제조법, 궁금증, 미래 등을 다루며 이로서 한국인에게 장이 갖는 의미란 어떤 것인가를 밝힌다. 장에 관련된 일반적인 오해를 푸는 것으로 시작하여, 장을 만드는 방법 및 장의 미래를 다루었다. ",,,,Kor,,http://www.kpipa.or.kr/upload/201403/80859.4471837563820140325111904.jpg,"정혜경, 오세영",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14488&book_info_id=20,
길들이는  건축 길들여진 인간,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,312,"‘길들임’이라는 주제로 파헤친 건축 이면의 사회학적 고찰을 담은 책이다. 저자 이상현 교수는 건축은 본질적으로 편파적인 관점에서 이루어지며, 그 속에 사람들을 교묘히 길들이려는 사회학적 의도가 숨어 있다고 이야기한다. 저자는 이 책을 통해 우리가 몰랐던, 또는 외면해왔던 건축의 또 다른 낯선 면을 함께 들여다볼 것을 제안한다. 건축은 공간을 의도적으로 조작하는 기술이기 때문에 본질적으로 편파적인 속성이 있다. 또한 건축은 오랜 세월 권력과 사회 지배 이념의 하녀로서 기능해왔으며, 인류가 뭔가를 짓고 살았을 때부터 건축을 통해 길들이는 자와 길들여지는 자의 은밀한 투쟁이 계속되어 왔다. 또한 ‘길들임’과 ‘길들여짐’이라는 사회과학적인 관점에서 조선시대의 양반집에서부터 궁궐과 도성(都城), 현대 도시와 현대 건축에 이르기까지 다양한 사례와 치밀한 분석을 바탕으로 우리가 간과해온 건축의 실체를 역설한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/94827.4588281484220140325103806.jpg,이상현,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14488&book_info_id=3,
내 몸은  내가 지킨다,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,284,"환자의 다양한 심리상태를 접하고 그들의 이야기에 귀를 기울일 수밖에 없는 정신과의가 현직 의사의 입장에서 우리에게 가장 필요한, 병원 치료 잘 받는 법에 대해 유익하면서도 가감 없이 풀어내고 있다. 독자가 각각의 단계에서 최선의 선택을 할 수 있도록 필요한 지식을 전달하려는 노력을 담았다. 이 책의 독자는 질환을 마주하게 된 환자만이 아니다. 상황별 팁을 다양하게 담은 동시에 우리 모두의 몸과 마음이 건강할 수 있도록 일상의 삶과 불안한 미래에 대해 긍정적인 처방을 내리고 있다. 설명의 방식도 다채롭다. 곳곳에 영화나 유명인들의 구체적 사례를 예로 들어 이해하기 쉽고 흥미롭게 읽을 수 있다. 비판적인 시각을 넘어 현대의학 불신을 종용하는 현상에 대한 적절한 대응과 실제적인 조언으로 불안에 취약한 현대인의 건강관리를 새롭게 바라보도록 돕는다.",,,,Kor,,http://www.kpipa.or.kr/upload/201403/51560.4803594037520140325103914.jpg,최명기,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=14488&book_info_id=4,
자연에는 이야기가 있다,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,344,"환경 전문기자인 저자가 동물 행동, 생태학부터 진화론, 동물복지, 자연사까지 자연 과학적 관점과 인문학적 관점의 융합적 관점에서 흥미롭고 감동적인 이야기를 전해 주고 있다. 저자가 직접 현장을 다녔던 경험과 세계 최고 수준의 과학자들이 발표한 최신 연구 결과들이 잘 조화되어 제시된 에세이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/87536.4929297740220150102154926.jpg,조홍섭,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=30,
초신성의 후예,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,237,우주가 어떻게 시작이 되었을까? 어떻게 뜨거운 초기 우주에서 물질의 근원이 만들어졌을까? 식어 가는 우주 속에서 어떻게 은하와 별들이 태어났을까? 별의 최후는 어떤 모습일까? 이 모든 것들의 순환 과정을 알 수 있을까? 저자는 끊임없는 질문과 상상을 통해 과학과 이성의 눈으로 우주를 검증해 나간다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/68260.8222865222620150102155011.jpg,이석영,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=31,
친절한 과학책,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,317,과학자가 아닌 북 칼럼니스트가 쓴 이 책은 일상 속의 사소하지만 궁금한 것들에 대하여 과학적으로 설명해 준다. 이 책을 통해 일상의 일들에 대하여 잘 이해하게 되는 것은 물론 과학적인 시각에서 일상적인 일들을 바라보게 되는 과학적 태도를 갖추게 되는 데 도움이 될 것이다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/78018.3464515972220150102155104.jpg,이동환,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=32,
하리하라의 청소년을 위한 의학 이야기,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,418,"생명과학과 의학의 위대한 발견은 인류에 큰 혜택을 준다. 이러한 위대한 발견 뒤에는 이를 위해 노력한 위대한 과학자들이 있다. 이 책을 통해 독자들은 인류의 건강 증진에 큰 족적을 남긴 위대한 발견과 이를 성취해 낸 과학자들의 업적을 접하여, 현대 생명과학의 발전상을 깊이 있게 음미할 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/66338.9701202822520150102155142.jpg,이은희,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=33,
휴보이즘,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,293,"10년 동안 로봇 휴보와 함께 했던 과학 전문 기자인 저자가 휴보에 대한 모든 것을 담은 책이다. 휴보의 탄생 비화에서부터 휴보의 구조의 비밀, 기능, 특징, 그리고 다른 로봇과의 비교까지 모든 것들을 일반인들도 알기 쉽게 설명해 놓았다. 이 책을 통해 로봇 개발의 역사와 그 과정에서 어려움, 그리고 미래 사회에 등장하게 될 로봇의 모습을 알 수 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/10177.33938798107720150102155228.jpg,전승민,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=34,
건강에 도움 주는 텃밭식물 이야기,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,299,"텃밭에 작물을 키우는 일에 관심이 높은 요즘, 건강에 유익한 작물을 텃밭에 키우는 것을 다루는 이 책은 최근의 관심과 잘 맞아떨어진다. 텃밭 식물을 재배하는 방법 등 다양하고 유익한 정보를 담고 있어 농사의 기쁨을 알고 싶어 하는 사람들을 위한 좋은 안내서가 될 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/49961.2450858554220150102143507.jpg,"신호철, 한춘연",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25177&book_info_id=4,
세대전쟁,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,336,"사회 다방면에서 펼쳐지는 세대 전쟁의 양상을 심도 있게 다루고 있다. 특히 ‘세대 간 불균형’이라는 구조적 문제점을 그 성격에 따라 자산 격차, 데뷔 격차, 미래 격차로 구분해 설명한다. 압축 근대화로 인한 급격한 사회 변동으로 인해 더욱 심각한 양상을 띠고 있는 오늘날 한국 사회의 세대 문제에 대한 종합적 진단과 사회적 해법을 모색하고 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/22915.81480147245720150105102915.jpg,전영수,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=45,
소비의 미래,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,247,"소비의 근원, 소비 사회 발전의 원동력, 소비수요의 창조패턴 등을 소개하면서 미래 소비를 주도하기 위한 키 포인트에 대하여 설명하고 있다. 소비의 근원과 소비의 진화 과정을 다양한 사례를 통하여 제시함으로써 소비자를 이해할 수 있는 것은 물론 일반인들이 미래의 소비패턴을 이해할 수 있는 기회를 제공하고 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/1597.320980381189420150105103333.jpg,이승일,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=46,
수도원에 간 CEO,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,301,"수도원의 전통과 원칙들이 어떻게 세속적인 비즈니스와 우리 삶에 성공적으로 적용될 수 있는지를 보여 주는 경영 에세이로, 저자의 경험에 기반한 경영의 통찰력을 제시하고 있다. 저자가 수도원에서 배운 진실된 마음과 경영 자세를 통해 실제 경영에 적용한 이야기, 왜 진정성이 중요한지를 사례와 함께 서술하고 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/77472.825585386620150105103558.jpg,어거스트 투랙 / 이병무,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=47,
수업 비평,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,309,"이 책은 질적 입장에서 수업을 바라보고자 하는 노력의 일환으로, 다른 현장 교사들과 더불어 워크숍을 통해 교사 문화 개선을 위한 실천 운동인 수업 비평을 실제로 시행하고 그 결과를 책으로 펴냈다. 암기 위주의 교육에 매몰된 우리나라 교육에 대한 반성과 대안을 찾으려고 노력하는 교육 실천가들과 학부모들에게 많은 시사점을 제시할 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/923.881170314122520150105105231.jpg,윤양수,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=48,
스토리텔링 인문학,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,284,"다양한 인문고전에 대한 풍부한 지식을 바탕으로 ‘나’의 중심을 바로 세우고, 그 기준에 입각하여 부모가 자녀에게 꼭 들려주어야 할 참된 인생의 방향을 제시한다. ‘인성, 학습, 진로’에 대한 교육을 인문학을 통해 자녀에게 새 길을 열어 줄 수 있도록 구체적으로 다루어 인문고전에 대한 교양의 향상과 가치관 정립에 크게 기여할 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/76679.8601632410720150105105352.jpg,송태인,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=49,
격과 치,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,218,"최근 우리 사회에서는 진정한 리더의 부재에 대한 지적의 목소리가 높다. 이 책은 이런 현상의 해답을 동양 고전을 통해 제시한다. 저자는 원칙이 무너지고 사회가 복잡해질수록 결국 근본으로 돌아가야 하며, 영웅과 현자의 지혜가 오롯이 담긴 고전이야말로 리더십의 교과서라 할 수 있다고 말한다. 또한 실제 비즈니스 현장을 누비며 쌓아온 리더로서의 경험을 녹여, 좀 더 피부에 와 닿을 수 있는 조언을 전한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/93309.6751783097620150102152612.jpg,민경조,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25180&book_info_id=5,
고려를 읽다,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,511,"고려시대 명문 인사들의 삶과 의식을 보여 준다. 편지글, 외교문서, 논설문, 묘지문, 종교 의례문, 과거 답안지까지 상투적이고 딱딱할 것만 같은 공문서 또는 의례적인 양식들로부터 자유로우면서도 다양한 사고와 의식을 찾아내어 읽어 주는 시도가 신선하다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/53561.8085614063120150102160438.jpg,이혜순,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=5,
시가 너처럼 좋아졌어,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,167,시인이자 사진작가로 활동하고 있는 신현림 시인이 여전히 방황하는 세상의 모든 어른아이에게 들려주고자 하는 시들을 가려 묶은 시선집이다. 한국과 외국을 구분하지 않고 다양한 시들이 선정되었다. 삶에 대한 따뜻한 시선이 소박하고 아름다운 그림과 함께 독자들의 마음을 훈훈하게 한다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/16172.1026838059920150106100441.jpg,신현림,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=50,
"시계, 남자를 말하다",,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,291,"시계의 역사와 흐름, 경향 외에도 우리가 알고 싶은 브랜드 시계들의 흥미진진한 이야기들을 담고 있다. 또한 각종 브랜드 시계 사진들은 시계에 대한 관심을 한층 높여 준다. 국내 유일한 시계 컨설턴트인 저자가 그간 모은 자료들과 자신의 경험을 토대로 기계식 시계의 모든 것을 알기 쉽고 생생하게 정리했다.
30년",,,,Kor,,http://www.kpipa.or.kr/upload/201501/8422.52414164992320150106100605.jpg,이은경,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=51,
시랑 먼저 놀 거야!,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,83,30년 넘게 학교에서 초등학생과 함께 해 온 현직 교사가 시 한 편 한 편을 오리고 붙이고 꿰매고 그리는 등 우리 주변에서 쉽게 구할 수 있는 것들로 꾸밈으로써 시 자체가 얼마나 우리 일상과 가까운 예술장르이며 탁월한 놀이인지 알려 주는 시 놀이 책이다. 다른 동시집과 다르게 보는 재미가 있도록 상상력과 창의적인 구성이 돋보인다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/2502.51598654355220150106100855.jpg,강승숙,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=52,
시인으로 산다는 것,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,328,"우리 시대를 대표하는 20인의 시인들이 전통적인 서정시에서 실험시까지, 시를 쓰면서 살아온 삶과 창작론을 수필형식으로 묶은 책이다. 각자 개성대로 쓴 창작론이기에 시에 대한 다양한 입장을 비교해 볼 수 있으며, 시인에게 시란 어떤 것인지를 실감나게 전해 들을 수 있다. 시를 꿈꾸는 이들에게 문학적 지평을 열어 주는 지침서가 될 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/61942.6009128080620150106101011.jpg,강은교 외 19인,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=53,
신화에서 비극으로 : 아이스퀼로스의 오레스테이아 삼부작,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,182,"고대 비극의 아버지 아이스퀼로스가 남긴, 현존하는 유일한 그리스 비극 3부작을 다층적으로 이해할 수 있도록 한 인문 교양서이다. 다양한 사진 자료와 도표를 함께 실어 입체적인 이해를 돕고 있으며. 작품 그 자체만이 아닌, 신화와 어떤 연결고리를 가지는가에 대해 탐사하고 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/94181.7991222988520150106101829.jpg,김기영,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25184&book_info_id=54,
우리시대 최고의 뮤지컬 22,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,398,"공연 전문 기자로 10여 년간 현장을 누빈 저자가 국내에서 공연되어 관객들에게 사랑을 받은 작품 22편에 대해 이야기한다. 제작자의 시각과 팬의 시각을 넘나들며 입체적, 실용적으로 뮤지컬을 조망하였다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/31037.56671321740220150105155122.jpg,김형중,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=29,
건축을 시로 변화시킨 연금술사들,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,388,"건축가 황철호가 건축 답사를 통해, 1990년대 이후부터 현재까지 전 세계의 주목을 끄는 작품을 선보인 대표적인 현대 건축가들을 소개한다. 15명의 건축가들의 작품을 보고 그들의 작품을 인문학적인 관점으로 풀어냈다. 다양한 스케치와 사진 자료 등이 일반인도 쉽고 편하게 접할 수 있도록 정리되어 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/90009.7345229344620150105141921.jpg,황철호,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=3,
이탈리아 디자인 산책,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,283,현대 가구디자인의 메카라고 여겨지는 이탈리아에서 수학한 저자가 이탈리아의 여러 디자이너들을 직접 인터뷰하여 쓴 책이다. 디자인에 관심이 있는 일반인과 전공자들이 이탈리아 디자인의 가치를 느낄 수 있는 기회가 될 것이다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/3751.15993836896420150105155233.jpg,임종애,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=30,
인간의 마음을 사로잡는 연출,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,330,한국의 대표 연극 연출가인 김석만이 오랜 연극 작업과 경험을 바탕으로 연출에 대한 이론적이고 실천적인 내용을 쓴 책이다. 연출의 기술적인 내용 전달을 넘어 저자의 연극에 대한 따뜻한 시선과 그의 꼼꼼한 기록을 통해 인간의 마음을 사로잡는 연극의 방법을 제시한다.,,,,Kor,,http://www.kpipa.or.kr/upload/201501/90699.7785171685120150105155333.jpg,김석만,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=31,
"인문학, 한옥에 살다",,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,255,"아름다움을 익숙한 서양 미학으로 접근하는 책이다. 한옥의 인문학적인 가치, 한옥에 반영된 문화 특성과 그 영향을 받은 전통 예술을 함께 살펴본다. 서양 미학을 통해 우리의 한옥을 바라보고 그 의미와 위치를 연구한 저자의 노력은 우리 한옥을 세계화 시키는 것에 큰 역할을 할 것으로 기대된다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/39591.5628745636220150105155433.jpg,이상현,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=32,
죽설헌 원림,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,307,"화가 박태후의 죽설헌 정원 가꾸기의 기록으로, 삼지닥나무·감나무와 같은 토종나무와 야생화 등이 잘 자랄 수 있는 환경과 방법, 그리고 이들이 자생하며 만들어 가는 정원의 모습을 소개한다. 자연의 섭리에 따라 조성되는 토종 정원 가꾸기의 일상이 소박한 문체로 기술되어 있어 우리 시대의 특별한 '자연 속 삶'을 생생하게 볼 수 있었다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/97312.9651844053220150105155539.jpg,박태후,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=33,
한국미술사의 라이벌,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,383,"18세기에서 20세기까지 한국 미술사를 대표하는 8명의 화가를 시대별로 대비시켜, 그들의 삶과 예술, 한국 미술의 흐름을 조망한 저서이다. 책에 수록된 작품과 해설을 보며 한국의 미와 문화, 미적 감수성을 확인해 볼 수 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/58015.20976743982520150105155626.jpg,이태호,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25207&book_info_id=34,
카이는 진짜 이누이트가 되고 싶어요,,홈페이지,2021-01-05 19:51:10,세종도서_교양,,,151,"『카이는 진짜 이누이트가 되고 싶어요』는 기후변화를 막기 위해 ‘함께’ 행동하자는 메시지를 담았다. 북극마을에서 아시아, 아프리카, 남아메리카까지 세계 곳곳에 사는 열 명의 아이를 주인공으로 기후변화와 인간, 자연과 어린이들의 이야기를 담아냈다. 우리들의 이웃나라 어린이, 바로 옆에서 벌어지는 일처럼 느껴지는 감동을 전한다. 또한, 어린이들이 기후변화와 환경문제에 대한 관심을 가지도록 돕고 있어 이 책을 추천한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201501/31807.7454233687720150108152554.jpg,"이성실 글, 허구 그림",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=25277&book_info_id=110,
