title,alternativeTitle,creator,regDate,collectionDb,subjectCategory,subjectKeyword,extent,description,spatialCoverage,temporal,person,language,sourceTitle,referenceIdentifier,rights,copyrightOthers,url,contributor
"공부, 삽질하지 마라!",,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 이 책은 저자가 개발한 ‘한국인의 성격 및 라이프스타일 진단 도구’인 WPI(Whang’s Personality Inventory)를 이용해 아이들의 성격 유형을 설명한다. 자기평가와 타인평가를 바탕으로 나뉘는 성격 유형은 ‘리얼리스트’, ‘로맨티스트’, ‘휴머니스트’, ‘아이디얼리스트’, ‘에이전트’, 다섯 가지다. 그에 따라 부모나 교사가 어떻게 아이들을 지도하고, 격려하고, 방향을 제시해주어야 하는지를 다양한 예시를 통해 알려준다. 유형별 NG 상황에 대한 해결책은 물론 각 성격 유형에 따라 아이들이 어떻게 공부하면 좋을지에 대한 실용적인 방법들을 제공한다. 자녀가 다섯 가지 유형 중 어떤 성향을 가장 많이 드러내는지 정확하게 파악하고 이를 바탕으로 공부법이 달라져야 한다는 점을 이해하면, 학업이나 실생활 면에서 큰 변화를 경험하게 될 것이다. 저자는 자녀의 마음과 성격을 이해하면 아이에게 딱 맞는 공부법이 있다고 말하며, WPI 성격 유형에 맞춰서 아이들이 겪고 있는 문제를 진단하고, 그에 맞는 실용적인 해법을 제시해주고 있다. 아이들의 공부 문제로 고민하는 많은 학부모 및 교사에게 적극 추천한다.",,,,,,"공부, 삽질하지 마라.jpg","이은주, 황상민",,,
서른 세 개의 희망을 만나다,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 독일의 세 청년이 뭉쳐서 여행을 떠났다. 그들의 여행 목적은 서른 세 명의 ‘사회적 기업가’를 만나는 것이다. 가난, 질병, 기회의 불평등, 착취에 맞서 싸우는 사회적 사업가들을 만나기 위해, 그들은 8개월 반이라는 시간 동안 인도대륙, 동남아시아, 중앙아메리카와 남아메리카, 아프리카의 개발도상국 8만 5천 킬로미터를 누빈다. 세 청년이 찾아다니며 만난 사회적 기업가들은 소외된 사회계층과 그들의 문제 해결을 돕는 사람들로, 이 책은 그들을 인터뷰하며 겪고 느낀 것들을 담고 있다. 이 책을 통해 서른 세 명의 사회사업가들이 들려주는 세상 속에 숨어있는 희망을 만나보자.",,,,,,x9788959402151.jpg,"얀 홀츠아펠, 팀 레만, 마티 슈피커 지음",,,
휴식,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"우리는 ‘만성피로’나 ‘월요병’이라는 말을 자주 사용하고 있다. 이는 현대인들이 피로를 쉽게 풀지 못하고 있다는 의미이기도 하다. 그 이유를 이 책의 저자인 매튜 에들런드 박사는 휴식이 부족해서가 아니라 휴식의 방법이 틀렸기 때문이라고 말한다. 우리에게는 잠과 같은 소극적인 휴식도 필요하지만 우리의 몸을 회복시키고 우리 몸이 재생하는데 꼭 필요한 과정은 적극적인 휴식이다. 이 책은 매일 간단한 휴식 기법을 적어도 한 가지씩 제안하는 쉽고 강력한 30일 계획을 소개한다. 적극적인 휴식에 속하는 육체적 휴식, 정신적 휴식, 사회적 휴식, 영적 휴식에 대해 설명하고 더불어 집과 직장에서 할 수 있는 휴식 방법들에 대해서도 소개하고 있다. 휴식할 시간이 없다고 말하지 말고 책에서 알려주는 30가지가 넘는 휴식 기법 중에서 당신에게 맞는 기법, 당신이 즐길 수 있는 기법을 선택해서 꾸준히 실천한다면 휴식의 혜택을 경험할 수 있을 것이다. ",,,,,,l9788962603071.jpg,매튜 에들런드 지음 ; 이유경 옮김,,,
밤의 도서관,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 솔직히 이 책은 읽기 쉬운 책은 아니다. 세계 최고의 독서가인 저자의 지식 덕분에 수많은 책들의 서명과 인명이 등장하기 때문이다. 그렇지만 이 책은 도서관의 뒤편에 숨겨진 에피소드 소개를 통해 도서관의 구조, 도서 분류 방법 등의 평소 도서관에 관한 우리의 궁금증을 해소해 줄 수 있는 책이다. 
 『밤의 도서관』은 신화, 정리, 공간, 힘, 그림자, 형상, 우연, 일터, 정신, 섬, 생존, 망각, 상상, 정체성, 집이라는 도서관을 떠올리면 연상되는 15가지 주제를 통해 도서관과 책에 대한 역사와 일화들을 낭만적으로 풀어내고 있다. 또한 단순히 도서관의 과거에 대한 소개만이 아니라 현재 직면한 문제에 대한 의논과 함께 미래 도서관의 모습을 생각해 보게 한다. 이 책은 한마디로 ‘기억을 보관하는 곳이지만 정작 도서관 자신에 대한 기억은 남기지 못한 도서관을 위한 책’이라 할 수 있다.",,,,,,KMO201125882.jpg,"알베르토 망구엘 지음, 강주헌 옮김",,,
플러그를 뽑으면 지구가 아름답다,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 자연과 함께 하며 몸을 움직이는 것, 인류의 유전자는 20만 년 전과 거의 변하지 않았다. 20만 년 동안 인류의 조상에게 익숙했던 환경이 지금 우리가 가진 유전자에게도 익숙한 환경이다. 그러나 지구는 급속히 발전하여 이제는 사람이 기계에 직접 다가가서 손을 대지 않아도 자동으로 움직이게 할 수 있는 능력을 갖추었고 우리의 몸을 좀 더 편하게 좀 더 덜 움직일 수 있도록 도왔으며 모든 것을 풍요롭게 누릴 수 환경을 만들어 주었다.  편하면 행복할까? 하나를 얻으면 다른 하나를 잃게 되듯 우리는 우리의 몸이 편해지는 대신 자원 고갈 등 많은 새로운 문제들과 쓰레기를 얻게 되었다. 오늘날 아주 일반적인 환경문제로 떠오르는 ‘음식물 쓰레기’와 ‘재활용’도 가만히 되짚어보면 모든 것을 너무 쉽게 사고 쉽게 버려서 발생하는 문제라고 볼 수 있다.  이 책에서는 이러한 문제의 해결방법으로 ‘비전력’을 소개하고 있는데 비전력 기술은 자연을 소재로 사용하고 환경에 의존하는 기술로 ‘원터치’와는 정반대로 어느 정도 몸을 움직여야 하고 노동력도 필요로 한다. 그러나 우리가 작은 쾌락과 편리를 버리면 더 많을 것을 얻게 된다고 저자는 말한다. 양고기와 양젖이 주식이자 생활밑천인 몽골의 유목민이 사용할 수 있는 전기 없이 달빛과 별빛만으로 작동하는 냉장고와 우리가 화장실에서 한 번 내리는 변기물의 양으로 하루를 살아가는 나이지리아 주민들이 사용할 수 있는 태양열로 작동하는 식수 살균기를 비롯 지구를 살리는 다양한 비전력 제품들에 대한 이야기가 함께 실려 있다. ",,,,,,플러그를 뽑으면 지구가 아름답다.jpg,후지무라 야스유키,,,
"할 수 있다, 믿는다, 괜찮다.",,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"어떠한 역경도 보란 듯이 이겨낸 26살의 영웅이 전하는 메시지 『할 수 있다, 믿는다, 괜찮다.』에는 16살 때 국내에서 처음으로 여자 프로복서로 데뷔하고, 19살 때 최연소 세계 챔피언이 된 김주희의 화려한 삶이 아닌 그러한 결과를 만들어낸 그녀의 피나는 노력의 시간들이 담겨 있다.
이 책에서 그녀는 그녀의 인생을 크게 5Round로 나누어 서술하였다. 어려운 가정환경에서 권투와 조우하게 된 1Round, 일본격투기 챔피언 사와이 미와와의 첫 권투경기를 치르던 2Round, 세계챔피언이 되었지만 극심한 우울증과 그로 인한 자살시도까지 하게 된 3Round, 그럼에도 불구하고 챔피언 자리를 지키기 위한 그녀의 끝없는 노력의 4Round와 발가락뼈 절단과 최요삼 선수의 죽음 앞에 권투를 포기하려 했으나 다시 일어선 5Round까지, ‘참고, 노력하면 어떠한 역경도 이겨낼 수 있다’라는 어찌 보면 뻔한 이야기가 그녀의 경험을 통해 전달되어 강력한 힘을 발휘한다.",,,,,,8월.jpg,김주희,,,
여행 잘하는 사람으로 큰다면,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 엄마와 사춘기인 두 아이와 함께 겨울방학 동안 뉴질랜드 여행에서 겪은 가족여행 이야기이다. 여행하면서 얻은 모험담과 재미있는 에피소드를 생생히 그려내고 있다. 여행 잘하는 사람으로 큰다면 스스로의 인생을 주도적으로 설계하는 사람으로 자랄 수 있다는 저자의 교육 철학을 담고 있는데, 아이들 스스로 여행 계획을 짜고, 여행지에서 낯선 사람들을 만나 함께 즐기고 소통하며 성장하는 모습을 보여준다. 
 여행은 아이들이 호기심과 동기 유발에 커다란 힘을 발휘하고, 아이와 부모가 즐거운 추억을 만들며, 여행지마다 언어, 특색 지명을 자연스럽게 접하는 기회가 된다. 또 새로운 것들과 만나는 여행은 창의성을 기르기에 더 없이 좋은 시간이다.
 꼭 멀리 떠나지 않더라도 일상 속에서 아이와 함께 웃으며 산책도 하면서 보고, 듣고, 느끼며 하루하루 여행하는 마음으로 작은 변화를 만들어가다 보면 아이와 이야기 나눌 수 있는 매 순간이 더 소중히 여겨질 듯싶다.",,,,,,여행.jpg,류한경,,,
담담하게 걷고 뜨겁게 뛰어라,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," &quot;담담한 마음을 가집시다. 담담한 마음은 당신을 굳세고 바르고 총명하게 만들 것입니다.&quot; 서산 간척지의 사무실 벽에 걸려 있던 정주영 회장 친필 글 내용이다. 이 책에서 저자는 지속가능하고도 풍요로운 삶을 만들어가기 위해 알아야 할 마음가짐과 삶의 태도를 이야기한다. 저자는 그것을 &#039담담함&#039이라고 말한다. 여기서 &#039담담함&#039은 무심함 또는 소극적인 삶의 자세가 아니라, 적극적으로 명확한 방향을 만들어 가는 태도이며, 지혜로운 삶을 추구하는 마음가짐이다. 여러 문제에 직면한 상황에서는 현명하게 문제의 우선순위를 판단하여 정리한 후 가장 중요하고도 시급한 문제에 집중하라고 한다. 지금 현재 할 수 있는 것에 집중하여 한 걸음씩 나아가라고 한다.
 저자의 경험과 생각을 인생 선배의 말을 듣는다고 생각하며 편안한 마음으로 읽어 보길 바란다.",,,,,,담.jpg,김동현,,,
상냥한 폭력의 시대,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 『달콤한 나의 도시』의 작가 정이현의 세 번째 소설집이다. 아버지의 옛 여자에게 자신이 제일 친한 친구였음을 알게 되는 「미스조와 거북이와 나」, 고등학생 보미가 미숙아를 낳은 후 아무것도 할 수 없는 보미 엄마 지원의 이야기 「아무것도 아닌 것」, 전세금 마련에 지친 부부가 고민 끝에 대출로 집을 사기로 결정하고 이사 전날 새집에서 충격적인 장면을 맞닥뜨리게 되는 「서랍 속의 집」 등 총 7편의 단편이 실려 있다.  “예의 바른 악수를 위해 손을 잡았다 놓으면 손바닥이 칼날에 쓱 베여 있다. 상처의 모양을 물끄러미 들여다보다가 누구든 자신의 칼을 생각하게 된다.”고 말하는 작가는 우리가 살고 있고 또 앞으로 살아가야 하는 위선의 세계를 이야기한다. 소설 속 등장인물들이 우리 자신의 모습은 아닌지?  부드러운 듯 날카로운 단편들이 가볍게 읽히지만 결코 가볍지 않은 불편한 진실들을 말하고 있다.",,,,,,x9788932029092.jpg,정이현,,,
완벽한 인생,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 한국시리즈 7차전을 끝으로 은퇴를 앞둔 투수 우태진에게 느닷없이 경찰이 찾아온다. 강남 한복판의 은행 무장 강도가 내건 협상 조건은 태진이 선발투수로 공을 던져야 한다는 것. 태진이 한 회를 막아낼 때마다 인질 세 명을 풀어주지만, 그가 경기를 포기하는 순간 누군가가 죽는다. 한 때 천재 투수로 이름 날리며 강속구만을 고집하던 태진이 모든 것을 내려놓은 자만이 던질 수 있다는 너클 볼을 던질 때, 지난 몇 년간 해내지 못했던 아웃카운트를 연속으로 잡아내며 경기장은 흥분으로 가득 차는데…. 은행 강도와 경찰, 투수 우태진의 긴장감 넘치는 이야기가 시작된다. 2014년 세계문학상 수상 작가 이동원은 한국인이 열광하는 야구를 주제로 완벽한 인생에 관해 이야기한다. 슈퍼스타가 퇴물로 전락하기까지 전혀 완벽한 인생이라 할 수 없는 주인공의 이야기가 설득력 있게 다가오면서 제목의 아이러니가 더 도드라진다. 저마다의 사연이 우리네 인생과 닮아있음을 느끼며 저자가 전하는 인생 이야기에 빠져 봐도 좋겠다.",,,,,,x9791158090630.jpg,이동원,,,
일본인심리상자,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"이 책은 작가가 3년간 도쿄 특파원 시절에 직접 체험한 삶과 학술적 지식을 토대로 일본인의 진짜 속마음을 읽을 수 있게 한다. 일본사회에서 시사 면에 보도되었던 기사들 가운데 일본인의 독특한 심리를 잘 보여주는 전형적인 사례를 심리학적으로 다루었다. 일본은 왜 수술보다는 시술을 선호할까? 배우는 왜 사랑하는 아내가 죽은 날 삼바 춤을 췄을까? 천만 관객 영화 &lt;해운대&gt;는 왜 일본에서 흥행에 참패했나? 현재도 진행형인 후쿠시마 주민들의 방사능 공포, 평생 안고 가야할 대지진의 공포, 만화 &lt;진격의 거인&gt;이 인기를 끄는 이유, 그 많던 한류 팬들은 어디로 갔을까, 세월호희생자들에게 ‘미안하다’ 하는 한국인들에게 왜 감동했을까! 등 일본인과 일본사회에 대해 우리의 상상을 초월한 색다른 이야기들이 흥미를 끈다. 이 책을 통해 과연 우리는 일본에 대해서 얼마나 알고 있는 것인지 반문하게 된다. ‘서로 잘 안다’는 착각이 오히려 한‧일 갈등의 원인이라면 그 오해를 푸는 실마리를 찾을 수 있다.",,,,,,l9791160070231.jpg,유영수,,,
이 또한 지나가리라,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"삶에 대한 성찰과 희망의 기록 !

 적극적인 탐구정신과 작가적 상상력, 호방한 서사구조를 바탕으로 우리문학에서 새롭고, 개성적인 여성상을 그려냈다는 평가를 받은『미실』의 작가 김별아는 인생의 열여섯 개의 봉우리를 삶의 주제로 산으로 이끌고 있다. 백두대간 종주 중 예비산행을 포함한 1차에서 16차까지의 산행에 대한 산행기이기도 하고, 마음을 따라가는 에세이기도 하고, 오래 묵었던 상처에 대한 고백이기도 하다는, 남들은 기억조차 못할 일에 잠 못 들고 뒤척이는 해 묵은 상처에 홀로 숨죽여 울고 있는 기록들을 산행기로 들려주고 있다.
 저자는 사십 평생 앞만 보고 달려온 ‘완벽지향 질주인간’으로, 초보 산꾼이자 얼치기 대간꾼으로 인생에 절대 일어나지 않을 줄만 알았던 중대사건, 내 돈을 내고, 내 손으로 짐을 싸서, 내 발로 가파른 굴곡진 삶의 그 굽이굽이에서, 만난 사람들에 대한 이야기, 육체적 고통 속에서 더욱 적나라해지는 자신과 끝끝내 보듬어 지키는 마음의 힘에 대한 성찰의 기록을 담아 보여주고 있다. ",,,,,,김별아.jpg,김별아 지음,,,
옛 그림 보면 옛 생각난다,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 
좋은 사람에게 선물하고 싶은 예쁜 책이다. 그림을 먼저 보고 작가가 들려주는 짤막한 이야기를 읽고 나면 책장을 앞으로 넘겨 다시 그림을 보게 된다. 이렇게 옛 그림을 한 번 두 번 더 보고나면 그림이 더 정겹게 느껴진다. 작가는 옛 그림 보면 옛 생각나는 이유가 마음씨가 곱고 정이 깊은 그림들이라서 그렇다고 하였다. 이 책을 보고 있노라면 그 말이 공감이 간다. 는적거리다, 데데하다, 넘실하다 등 잘 사용하지 않는 예쁜 우리말을 많이 만날 수 있다는 점도 이 책의 장점이다. 본문에는 봄, 여름, 가을, 겨울순으로 그림을 소개하고 있고, 책 말미에는 화가 소개와 그림 목록이 있다. ",,,,,,l9788932315904.jpg,손철주,,,
왕의 리더십,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"리더십을 기르기 위해서는 본받고 싶은 인물을 롤모델로 삼는 것이 가장 효과적인 방법이다. 이에 현대인들은 기업 CEO나 정치가를 가장 먼저 떠올리겠지만, 시간을 거슬러 올라가 한반도에 정착하며 한 나라를 이끌었던 왕들의 리더십을 배워보는 것은 어떨까? 이 책의 매력은 역사책의 성격을 띠고 있으면서도 동시에 리더십 관련 교훈을 담고 있는 자기계발서라는 점이다. 하나하나의 역사적 사건으로부터 인물의 리더십을 이끌어낸 것이기에 자연히 다양한 이야기들을 쓰게 되었을 것이다. 교과서에서는 결코 찾아볼 수 없는 역사적 이면을 보여주거나, 저자가 전하는 독창적인 역사적 해석까지……. 역사적 사실에 관심이 있거나 리더십에 대한 교훈을 얻고자 하는 사람 모두에게 유익한 책이 될 수 있을 것이다.",,,,,,왕의리더십.jpg,박기현,,,
평화는 어떻게 시작되는가,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"‘살아 있는 부처’로 불리는 탁닛한 스님이 ‘평화는 어디에서 오는가?’ 이러한 질문에 답하기 위해 1982년 프랑스 보르도 근처에 ‘플럼빌리지’라는 평화 명상 공동체를 만들었다. &#039영적 오아시스&#039로 불리는 플럼빌리지는 평화를 전하고자 하는 전 세계 사람들이 한 해에도 수백 명씩 오가며 수행하고 있으며, 종교나 인종과는 무관하게 각자의 믿음에 따라 평화를 추구할 수 있는 장소로서, ’진정한 나‘를 찾고자 하는 전 세계 곳곳의 사람들에게 평화를 만들고 전하는 법을 일깨워주는 곳이다. 
이 곳에 모인 사람들은 매일 ‘행복은 지금, 여기에 있다 Happiness is here and now&#039라는 노래를 함꺠 부르며 소박한 진리를 새기며 마음 비우기 호흡과 걷기를 통해 내면의 평화를 찾고, 서로 간에 진실한 대화를 나누며, 자신 외에 다른 사람을 내 몸처럼 아끼면서 돌봐준다. 
이 책은 모든 사람들에게 평화와 행복과 마음 비우기의 방법을 통하여 우리 모두는 누구나 평화로운 사람이 될 수 있으며, 자신만 평화를 누릴 것이 아니라, 온 세상도 함께 평화로워지는 방법을 전하는 평화 구도자 탁닛한이 전하는 사회적 치유의 메시지를 통해 사람들을 깨달음의 길로 인도한다. ",,,,,,8963705692_1.jpg,틱낫한,,,
나를 치유하는 산사기행,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 
산속에는 항상 절이 있다. 스치는 지나가는 등산로속의 산사... 이 책은 우리가 무심코 지나가는 산속에 스며든 24개의 산사를 순례하며 쓴 책이다. 서울의 도봉산 석굴암에서부터 제주도 한라산 관음사까지, 산사의 역사와 함께한 설화와 그속에 담겨진 이야기와 다양한 시대적 건축미와 예술을 한편의 명상시처럼 풀어내어 마치 역사여행을 떠나는 듯 읽게 된다. 
숨겨진 산사의 기행기와 맑은 산사의 사진은 뜨거운 도시의 한여름을 비켜서 호젓한 산사로 가는 길을 안내하는 듯 하다. 산사 기행이지만 산사로 가는 길의 기행이 맞을 만큼 떠나는 발자취마다 품고 있는 불교와 역사를 이야기하며 삶의 구도자로서 쓴 여행의 안내서이며 스스로를 치유하는 감성치유서이다. ",,,,,,kyobobook_co_kr_20110729_133639.jpg,승한,,,
잘살지는 못해도 쪽팔리게 살지는 말자,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 인생을 살아가면서 문득 ‘나는 과연 잘 살고 있는 걸까’ 라는 의문이 들 때가 있다. 우리의 인생은 목표를 어떻게 설정하느냐에 따라 달라지고 매 순간 우리의 선택에 따라 인생의 가치가 달라진다. 얼마나 지혜로운 생각을 하느냐에 따라 인생의 깊이 또한 달라진다. 그러니 선택이 곧 미래이며 목표가 곧 삶이다. 저자는 자신의 생각이 아닌 타인의 기대에 맞춰 사는 인생, 가슴 뛰는 일을 제쳐두고 돈을 위해 일하는 인생, 자신이 꿈꾸는 삶이 무엇인지조차 모르는 인생, 명예와 이익이 세상에서 제일 중요하다고 생각하는 인생... 이렇게 사는 삶이 ‘쪽팔린’ 인생이며 중요한 것은 허영심, 명예, 자존심이 아니라고 말한다. 남들이 인정해주는 삶을 살기보다 우리 자신이 스스로에게 만족하는 삶을 사는 방법은 자신의 내면에 지혜의 힘을 길렀을 때 가능하다. 인생의 목표가 ‘잘사는 것’에서 ‘스스로에게 쪽팔리지 않는, 후회를 남기지 않는 삶을 사는 것’으로 옮겨갈 때 우리는 더욱 만족한 삶을 살게 될 것이다. 어떻게 살아야 쪽팔리지 않고, 품격이 있는 삶을 살 수 있을지에 대한 지혜가 담긴 책이다.",,,,,,잘살지는 못해도 쪽팔리게 살지는 말자.jpg,리민,,,
알파하우스를 꿈꾸다,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"건축가 교수인 아버지와 건축가인 아들이 일, 휴식, 문화생활이 가능한 공간으로 설계한 기울어진 집 이야기다. 아버지의 호를 딴 ‘수헌정’을 새로운 구축방식을 시도한 건축물을 지으면서 두세대는 치열한 고민을 서로 나누었고, 집의 공간 하나 하나를 기능적으로 구획하기보다는 공간간의 유기적인 관계를 고려하고 기울어진 공간을 적극 활용하여 ‘수헌정’을 설계했다. 그렇게 하여 일과 휴식 그리고 살림 공간으로서의 첨단의 알파하우스가‘ 탄생하게 되었다. 모던니즘을 극복하기 위한 현대건축의 노력, 즉 구조를 이루는 각 요소들이 다른 기능까지 흡수하고 미적인 요소까지 포함하게끔 하려는 소규모프로젝트가 ‘수헌정’에서 시도된 것이다.
이 책은 집을 어떤 공간으로 실현할 수 있을지 새롭게 상상하는 데 중요한 안내서가 되어줄 것이다.",,,,,,x9788958721451.jpg,"임창복, 임동우",,,
녹,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"일반적으로 녹을 청소가 필요한 오염물질 정도로 생각하지만 그 피해 규모를 놓고 보면 녹은 현대 인류에게 있어 가히 재앙이라고 할 수 있다. 미국에서 녹으로 인해 발생하는 손실액은 GDP의 3%인 4370억 달러로, 이 금액은 스웨덴의 전체 GDP보다도 많다. 자동차는 녹으로 인한 부식 때문에 1년에 약 3.5kg씩 가벼워진다. 공학자들은 맥주를 캔에 담는 방법을 개발하기 위해 무려 125년 동안 녹과 사투를 벌였다. 녹 문제는 대부분의 사람들이 관심을 가지고 있지 않지만, 녹에 대한 경각심을 가진 학자들과 부식방지 전문가들의 활약 덕분에 매년 천문학적인 금액을 절약하고 끔찍한 사고를 예방할 수 있었다. 
이 책에서는 자유의 여신상 복원사업, 스테인리스강의 개발, 음료 캔 코팅기술의 발전 등 녹을 극복하기 위한 기술의 발달과 녹과 관련된 활동을 하는 사람들의 이야기를 통해서 오늘날 녹과 인류의 싸움이 어떻게 진행되고 있는지 생생하게 보여준다. ",,,,,,x9791185435855.jpg,조나단 월드먼,,,
공간이 사람을 움직인다 : 마음을 지배하는 공간의 비밀 ,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 공간이 단순한 장소의 개념을 넘어서 우리가 느끼고 행동하는 양식에 영향을 끼치는 중요한 요인이라는 것은 새로운 사실이 아니다. 우리가 성 베드로 대성당이나 베를린의 홀로코스트 기념관에서 느낄 수 있는 감정은 그 건축물이 지닌 의미와 목적에 따라 설계된 결과이다. 저자는 공간과 심리의 관계에 주목하여 사랑, 욕망, 권태, 불안, 경외 등의 감정을 불러일으키는 건축 구조의 특징을 생생하고 재치 있게 풀어낸다. 현대 건축은 전통적인 설계 구조를 벗어나 증강현실, 가상공간 등 접목시킨 또 다른 공간의 구축을 지향하고 있다. 나아가 생체정보를 결합한 스마트 기술은 우리가 무엇에 집중하고, 어떤 기분이 되며, 무슨 행동을 하는지 파악하고 그에 적합한 공간을 조성하는 것도 가능하게 해준다. 저자는 이러한 변화와 함께 기술의 발전이 대체할 수 없는 근본적인 가치에 대한 지적도 놓치지 않는다. 급변하는 환경과 그에 따라 재구성되는 공간의 본질을 이해하고, 공간의 미래와 그 안에 담긴 인간에 대한 통찰을 엿볼 수 있는 책이다.",,,,,,공간이 사람을 움직인다.jpg,콜린 엘러드,,,
(아이를 바꾸려 하지 말고)긍정으로 교감하라,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 세계적인 자녀양육전문가 매리 S.커신카의 ‘(아이를 바꾸려 하지 말고)긍정으로 교감하라’는 아이의 타고난 기질에 따른 양육법을 소개 하고 있다. 아이의 기질을 알고 기질의 장점을 살려주는 긍정적인 양육법은 활력이 넘쳐나는 아이의 9가지 특성과 기질의 특성 9가지를 설명하여 이를 통해 부모가 자신의 아이를 판단할 수 있도록 도와주며, 각 특성에 맞게 아이를 긍정적으로 양육하는 방법을 소개한다. 따라서 독자들은, 아이와 엄마 자신의 기질 특성을 이해하고, 긍정적인 교감의 힘을 발견, 아이와 힘겨루기 상황에 어떻게 대처해야 할지의 방법을 익히는 동시에 4단계에 따라 상황별 성공계획을 짤 수 있고 다양한 상황에서 필요한 전략을 세우게 될 것이며 긍정 코칭을 통해 아이와 건강하고 행복한 관계가 형성될 것이라 알려주고 있다. ",,,,,,긍정으로.jpg,매리 S. 커신카 지음; 이상원 옮김,,,
뇌과학 여행자,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"2009년 &lt;헬스조선&gt;에 연재된 칼럼 &#039신경과학자가 본 문학·예술인&#039을 한층 발전시킨 「뇌과학 여행자」는 남들과 다른 눈을 가지고 있는 것 같은, 세상을 다채롭게 인식하는 예술가들 혹은 역사적 인물들의 정신을 뇌과학 측면에서 접근해 살펴본 책이다. 저자는 여러 나라를 여행하면서 각 여행지에서 살았던 옛 예술가들이 겪었던 뇌질환들에 대해서 짚어 보고 의사의 관점에서 그 질환들이 예술가들에게 어떠한 영향을 끼쳤는지를 짐작해보고 있다. 「미라보 다리」로 유명한 시인 아폴리네르의 전두엽 손상, 도스토예프스키의 간질, 고야의 메니에르병, 라벨의 알츠하이머 등 여러 예술가들의 뇌질환을 통해 그 예술가들의 삶과 작품 활동 등 예술가들의 사연을 생생하게 느낄 수가 있다. 
저자의 문학, 음악, 미술에 대한 해박한 지식을 엿볼 수도 있으며 저자가 초대한 &#039뇌과학&#039여행을 함께 하다 보면 질병의 고통 속에서도 뛰어난 예술을 창조해 낸 인간의 위대함에 대해 공감할 수 있을 것이다.",,,,,,8983715596_1[1].jpg,김종성,,,
모든 것의 가격,,홈페이지,2022-09-11 04:33:36,사서추천도서,,,,"가격이 없는 것이 있을까? 저자는 우리 주변에 있는 모든 것에 가격이 있다고 말한다. 사물, 생명, 행복, 여성, 노동, 문화, 신앙, 미래, 심지어 공짜에도 가격이 있다고 말한다. 
저자가 이 책에서 말하고자 하는 가격은 상대적인 것이다. 선진국에서는 환경가치 비용에 대해 비싼 가격을 치를 준비가 되어있지만, 개발도상국이나 후진국의 경우에는 환경보다 발전과 성장에 더 많은 가치를 두는 것처럼, 가격은 그것을 얼마나 필요로 하느냐에 따라 달라진다. 
이 책에서는 우리가 팔고 사는 일상적인 물건의 가격에서부터 우리의 삶을 둘러싸고 있는 다양한 모든 것의 가격에 대해 이야기를 풀어나가며 가격의 가치에 대해 생각해보게 한다.",,,,,,1.jpg,에두아르도 포터 지음,,,
"생텍쥐페리, 내 어머니에게 보내는 편지",,홈페이지,2022-09-11 04:33:36,사서추천도서,,,," 이 책은 생텍쥐페리가 열 살이 되던 중학교 시절부터 제2차 세계대전에서 전사하기 직전까지 그가 어머니에게 보낸 103통의 편지와 가족에게 보낸 7통의 편지를 그의 어머니 마리 드 생텍쥐페리가 책으로 출판한 것이다. 사람들에게 읽혀질 것을 염두에 두고 쓴 글이 아니기에 다른 어떤 글보다 진솔하고, 어머니에 대한 사랑을 아이처럼 사랑스럽고, 솔직히 표현하고 있다. 
 그가 쓴 편지에는 어린 시절, 일상생활 가운데 일어난 소소한 사건, 생계를 위한 싸움과 사막에서 자연과 벌였던 싸움, 병영생활, 전쟁터 등에서 느낀 기쁨, 고난, 희망, 절망 등의 감정들과 그의 일생이 사실적으로 나타나 있다. 또한 그가 느꼈던 감정들이 편지라는 수단을 통해 읽고 있는 우리에게도 고스란히 전해진다.",,,,,,noname01.bmp,"앙투안 드 생텍쥐페리 지음, 김보경 옮김",,,
