,exhibition_name,poster_link,exhibition_description,exhibition_period,exhibition_place
691,박하나 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/859969ce5b92f85131a72018df103077.jpg,"



",2013-10-31 ~ 2013-11-06,한가람미술관
692,김동영 개인전,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,"
",2013-11-07 ~ 2013-11-14,한가람미술관
693,2013 목우국제구상미술제,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/807c66927ef43bd66d4c330fe64499da.jpg,"


-관람시간 유의 : 11.7 오후2시-오후7시 ㅣ 11.14 오전11시-오후2시 
김동영 (Kim, Dong-Young)1981        켄터키 주립대학교 졸업 미술학사 1983        켄터키 주립대학교대학원 미술석사        2007        홍익대학교  미술학 박사1983 -2011  개인전 13회, (미국  켄터키, 미주리. 프랑스 파리, 한국 서울, 청주) 1996 - 1997 미국 미주리 주립대학교 교환교수 2000        대한민국 미술대전 심사위원(서양화분과)2007        서울 미술 대상전 심사위원(서양화 분과)2007        경기도 단원미술제 심사위원(서양화분과)2013 현재   한국교원대학교 교수, 한국미술협회이사, 한국 기독교미술협회회원             한국여류화가협회회원 동세대전회원 1981        University of Kentucky, Lexington, Kentucky(B,F,A)1983        University of Kentucky Graduate School, Lexington, Kentucky(M.F.A)2007        Graduate School of Hong-Ik University.             Fine Arts Philosophy doctor(Ph.D)   1971        Graduated from Seoul National University of Education1983-2011   Solo Exhibition 13 Times            (Lexington, Kentucky, Columbia,  Missouri, U.S.A, Paris. France            Seoul, Chungju ,Chungbuk,Korea) 1996 - 1997 Visting Scalar Program, University of Missouri, U.S.A, 2000        19th Korea Art Competition Connoisseur(Painting)2007        Seoul FIne Art  Competition Connoisseur(Painting)2007        Kuyunggi Danwon FIne Art  Competition Connoisseur(Painting)2013 Present Professor in Korea National University of Education             Korea Fine Art Association,  Korea Christion Fine ArtAssociation,             Korea Paintress Association, Dongsedae Painting Association  
",2013-11-07 ~ 2013-11-13,한가람미술관
694,함 섭 한지 작품전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f6d0b6701b5efcb76ceccb6d30f51f50.jpg,"



",2013-11-09 ~ 2013-11-17,한가람미술관
695,이현 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/1d022de918ca1c314cff15681b436532.jpg,"



",2013-11-09 ~ 2013-11-17,한가람미술관
696,"김옥희전,이신애전",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/e67287550b119addd6f49968d80a6750.jpg,"
한국과 유럽(이탈리아와 프랑스)을 오가며, 이탈리아 미술계의 주류무대에 올라선, 보기 드문 한국인 화가인 이 현 작가는, 이탈리아의 유력 일간지 IL MESSAGGERO에서 ""현대미술의 매력적 요소 중 하나인 검은색과 파란색을 놀랍도록 훌륭하게 재현하고 있다""고 소개했다.  
 
특히, 이 현 작가의 이번 <지중해의  빛 - 환 幻 > 전시회는 강렬한 색상들이 맹렬한 느낌을 주지 않고, 오히려 자연에 대한 하나의 이미지로 접근하는 특별한 전시회가 될 것이다.
 

 수선화 l 2013 l 162.2x130.3cm l oil on canvas                             눈 오고 노을 지다 l 2011 l 100 x 80.3cm l oil on canvas  
 
""한국의 화가 이현은 우리에게 눈 뜬 상태로 꿈을 꾸는 듯한, 매혹적인 우주의 풍경들을 선물한다. 그녀의 작품들은 Kandinsky의 '예술 혼'을 기억하게 한다… 그녀의 작품들이 전하는 영혼의 미묘한 차이를 파악하는 감수성, 놀라운 꿈의 실현 능력, 상상의 힘은 우리에게 감동을 준다."" 
- ""이현의 새로이 매혹적인 그림들"" Costanzo Costantini, 이탈리아 미술평론가 
 
""강렬한 색상들은 맹렬한 느낌을 주지 않고 오히려 세상 속의 고요함을 일깨워 시야의 범위를 넓게 하고  무한의 세계로 날아오르게 한다…""
- 이탈리아 일간지 CORRIERE DELLA SERA, Colonnelli Lauretta
 
· 한국과 유럽(이탈리아, 프랑스를 중심으로)을 오가며 활동하는 화가 이 현
· 최근의 신작들과 한국, 프랑스, 이탈리아에 흩어져있던 작품들을 모아 총 50여점 전시 
· 이번 서울에서 전시되는 작품들은 곧 이어 개최될 이탈리아 로마에 위치한 세계적 권위의 뮤제움 Museo Nazionale del Palazzo di Venezia 에서도 전시될 예정
 
이 현  LEE HYUN 
 
국립 로마 미술 대학 회화 전공 
IL CORRIERE DI ROMA 誌 - '92 오늘의 새로운 작가로 추천 
LA SCUOLA LIBERA DEL NUDO DELL'ACCADEMIA  
BELLE ARTI DI ROMA에서 작품 연구 제작 
 
현재 
한국 미술협회 회원 
서울시 미술협회 회원 
이탈리아 미술협회 회원
 
개인전 
2013      예술의전당 한가람 미술관 - 서울
2011      예술의전당 Gallery Seven - 서울
2010      HAN-SEINE 초대전 - 파리, 프랑스
2009      갤러리 미소 초대전 - 서울 
2009      갤러리 예송 초대전 - 대구 
2008      한국건국60주년 기념(주재이탈리아한국대사관) 초대전 - 로마, 이탈리아 
2007      유니버설 아트 센터 초대전 - 서울 
2007      예술의전당 한가람 미술관 - 서울 
2006-2007 예송 갤러리 초대전 - 대구 
2006      MANIF 예술의전당 초대전 - 서울 
2006      Galleria ANDRE' 초대전 - 로마, 이탈리아 
2006      METZ 아트페어 초대전 - 메츠, 프랑스 
2005      Galleria ANDRE' 초대전 - 로마, 이탈리아 
2005      예술의전당 - 서울 
2004      UNESCO 본부 초대전 - 파리, 프랑스 
2004      문화재단 CINI 초대전 - 베니스, 이탈리아 
2001      예송 갤러리 초대전 - 대구 
2000      예술의전당 - 서울 
2000      예술의전당 (화랑 미술제) 초대전 - 서울 
2000      주재 이탈리아 한국 대사관 초대전 - 로마, 이탈리아 
1998-1999 인데코 갤러리 초대전 - 서울 
1998      Galleria D'Arte Eliseo 초대전- 로마, 이탈리아 
1997      예술의전당 (화랑미술제) - 서울 
1996      인데코 갤러리 초대전- 서울 
1995      한국문화예술진흥원 미술관 - 서울 
1994      예술의전당 - 서울 
1993      Galleria D'Arte Eliseo 초대전 - 로마, 이탈리아 
 
책 출간 
2004      작품집 '무한의 평화' BORA출판사 - 볼로냐, 이탈리아 
2007      그림에세이 '지중해의 빛 - 열정' 도서출판 대교베텔스만 
2008      그림동화 '겁쟁이라도 괜찮아' 도서출판 대교북스캔 
 
단체전 
2012      Museo Di San Salvatore In Lauro, 로마, 이탈리아
          '로마 판화 그래픽 전 ？ 세계대전 이후 오늘까지'
2010      그랑빨레GRAND PALAIS, 파리, 프랑스
          '살롱전 ART EN CAPITAL - Salon Comparaisons 2010'
2010      METZ 아트페어  - 메츠, 프랑스
2008      서초갤러리 - 서울 
          '또 다른 형상의 세계로' 전 
2008      Seoul World Art Festival  - 서울 
2008      Galleria ANDRE - 로마, 이탈리아 
          '오늘의 예술가' 전 
2008      Galleria 모란 갤러리 - 서울 
          '인권 - 사람이 하늘입니다' 전 
2008      Galleria ANDRE' - 로마, 이탈리아 
2007      Galleria ANDRE' - 로마, 이탈리아 
2006      SIAC , COEX 컨벤션 홀 - 서울 
         'Seoul Art Fair of Identity in Art & Culture 2006' 
2006      Galleria ANDRE' - 로마, 이탈리아 
         '빛의 발견' 전 
2005      Galerie Cathay - 파리, 프랑스 
         '2005 Noel' 전 
2005      아시아 뮤제움 - 후쿠오카, 일본 
         '한일 현대미술 특별전' 
2004      문화재단 CINI - 베네치아, 이탈리아 
         '한국 이탈리아 수교 120주년 기념 문화 이벤트' 
2004      Galleria VITTORIA - 로마, 이탈리아 
         '로마 Via MARGUTTA 아트 페스티발' 
2004      Casa dell'Architettura di Roma - 로마, 이탈리아 
         '한국현대미술 로마 전' 
2001      Castelmassimo - 베롤리, 이탈리아 
         '현대미술감상전' 
2000      Palazzo Valentini - 로마, 이탈리아 
         '국제 현대 미술 심포지움' 
1999-2000 Arte Farfa - 리에띠, 이탈리아 
         '밀레니엄 아트 페스티발' 
1999      Palazzo dell'Esposizioni - 로마, 이탈리아 
         '제 2차 이탈리아 현대 미술 특별전' 
1998      Palazzo dell'Esposizioni - 로마, 이탈리아 
         '제 1차 이탈리아 현대 미술 특별전' 
1996      예술의전당 미술관 - 서울 
          '한국 누드 미술 80년 전' 
1996      국립중앙도서관 전시실 - 서울 
          '시와 그림 전' 
1994      예술의전당 미술관 - 서울 
          '음악과 무용의 미술제' �
                          ",2013-11-15 ~ 2013-11-21,한가람미술관
697,제3회 FIBER ART FAIR,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/771ec073461e7b10240ace4713230132.jpg,"


김옥희展아무 사심없이 나무를 바라본다.열린 마음으로 보는 나무는 나의 모든 감각을 깨워 형태보다는 분위기를 추구하는 감성적 붓놀림을 하게 한다. 마치 내가 나무가 된듯이....수채화는 다른 재료들보다 섬세함과 투명성을 지니고 있어 자연의 빛과 색상을 살리기에 적합하다. 색깔들은 서로가 서로를 소멸시키거나 또는 은밀하게 침투하면서 다양한 흔적들을 만들어 낸다. 겉으로 보기에는 무겁게 갈아앉은 침묵인 것 같아도 그 깊은 속은 살아있는 생명감으로 꿈틀거린다. 다만 나를 에워싸고 있는 어떤 편협한 의식에 얽매이지 않겠다는 스스로의 기대만을 항상 믿고 싶을 따름이다. 어느 날 문득 그 기대가  꽃으로 피어날 것을 믿는다.  이신애展베끼기 혹은 흉내내 보기모든 사물은 다른 것이라고 생각했다. 꽃을 그렸다.사람은 세상 만물을 다스리는 우월한 존재라는 생각에 인체를 그렸다. 인체와 풍경은 전혀 별개의 것이었고 호랑이와 꽃은 손톱만큼의 연관성도 없어보였다. 여기 저기서 이미지와 색을 빌려오면서 나만의 것을 찾아 다녔다. 그러다 갑자기 깨달았다. 나는 자연의 한부분을 베끼고 흉내내고 있었다. 꽃 , 호랑. 풍경 그리고 인간은 세상의 일부였다. 나중에 나의 일부가 호랑이가 될 수도 있고 꽃이 될수도 있다. 그러나 열심히 베끼고 흉내 내보는 나는 되지 못할 것이다.  자연의 극히 일부분을 모방하는 작업속에서 늘 한계를  느끼고 좌절하면서도 그리는 것을 멈출수 없다는데서 고뇌는 시작되었다. 작은 풀 하나도 제대로 재현해 내지 못했음으로 한동안 다른 표현 방식에는 눈길을 주지 못했다. 꽃을 수없이 관찰을 하고 그리다 보니 그 나름대로 대화를 할것이라는 생각이 들어 2001- 5년도 까지는 전체에 작을 색띠를 그려 교차시키는 작업을 했다. 그후에는 꽃은 꽃일 수 밖에 없다는 생각에 있는 그대로를 그려보고저 했다. 실제를 재현하는 것을 넘어 가장 아름답고 이상적인 상태를 표현하고저 했다. 2011년부터는 이미지로 보여주는 것의 한계를 느껴 내가 가장 잘하는 것, 혹은 해서 즐거운 것을 그리면서 형태의 다양함을 느끼고 있다. 최근에는 호랑이를 주로 그리고 있는데 나에게 있어 호랑이와 꽃은 주제가 다른 것이 아니라 소재가 다른 것일 뿐이며 표현하기 어려운 하나의 대상일 뿐이다. 어차피 자연의 일부를 흉내내는 것이고 아름다움이란 지독히도 개인적이기 때문에 아름답다는 점에 있어서 호랑이와 꽃은 같은 것이고 이미 있는 자연을 베끼는 것일 뿐이다.
",2013-11-16 ~ 2013-11-21,한가람미술관
698,홍용선 고희기념전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ecb9b0884986fb43b000edfded2d2fc3.jpg,"


제3회를 맞는 2013 FIBER ART FAIR에서는 기존 부스전의 형태와 함께 전시 공간을 최대한 활용하여 경제적 가치만을 위한 것이 아닌, 표현 방식을 달리하는 30여명 작가들의 작품 세계를 다양하게 펼침으로써 친근한 재료가 주는 즐거운 예술 세계를 접하게 할 뿐 아니라, 우리 삶의 공간과 환경에 대해 조화로운 역할을 하고 있는 FIBER ART의 진가를 널리 알려 우리의 생활이 곧 예술일 수 있음을 고취시키고자 한다. 또한, 공간 활용도가 높은 예술의전당 한가람 미술관에서 국내 외 신진, 중진 작가들의 독특한 작품 세계를 FIBER ART FAIR를 통해 선보임으로써 신진 작가 발굴과 함께 FIBER ART의 부흥을 꾀하고, 나아가 국제적으로도 자리매김 할 수 있기를 희망한다. 작가명단 - Karin kunori, Lauren Tickle, Tamara kwark, Yoshie Enda, 강민성, 고혜형, 곽애경, 김용주, 김유미, 김정주,조영희, 문현심, 박명옥, 박은미, 박현영, 박현주, 송기숙, 송순영, 신언경, 신지혜, 신혜영, 양순자, 윤필남, 이정아, 이진주, 이청실, 이혜수, 정영주, 조은아, 조희정, 홍성숙 
",2013-11-19 ~ 2013-11-27,한가람미술관
699,김윤숙 개인전 - 자연과 자유,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/cef2bf4b785c09f57b63f3f70070c9fa.jpg,"


초대의 글50년 전 화단에 입문해 화가 겸 시인으로 활동해온 일사(一沙) 홍용선 선생은 현대 시화의 대가입니다. 그는 시화뿐 아니라 평론에도 뛰어나서 조선후기 예원의 총수 강세황의 계보를 잇는 현대적 선비입니다. ""그림을 그리다 보면 시상(詩想)이 떠오르고 시를 짓다 보면 문득 화상(畵像)이 떠오른다"" 는 그는 특히 근래에는 포장재나 건축재로 쓰이는 스티로폼에 시화를 오롯이 담아냅니다. 우리 주변에서 흔히 볼 수 있는 산수와 풍경, 지구촌 곳곳을 여행하며 마주한 세상의 모습들을 독특한 필치로 그려온 그가 근래엔 정겨운 꽃과 새들을 스티로폼의 흰 면에 스케치하고 칼로 도려낸 음각의 부조에 아름다운 선과 색채로 또다른 예술세계를 구현하고 있습니다. 홍용선 선생은 펜클럽 회원이자 한국화가로서 80년대 초반에 한국미술사의 한 페이지를 장식하는 수묵화 운동을 전개했습니다. 뿐만 아니라 30년 동안 부산여대, 부산대예술대, 세종대, 홍익대 미술교육원 교수로 재직하면서 많은 제자들을 길러냈고, 미술 이론 및 세계 기행에 관한 책을 여러 권 펴낸 바 있습니다. 이러한 현대적 시화의 세계가 화력(畵歷) 50년 기념 화집 발행과 회고전을 통해 선보입니다. 스티로폼에 새겨지고 그려진 일사 홍용선의 아름다운 서정을 간직 할 수 있는 기회입니다. 결실의 계절에 펼쳐지는 현대 시화의 진수를 만끽해보시기 바랍니다.                                                                                                    월간 미술세계 대표 백용현 홍용선홍용선(洪勇善)은 1943년 인천 출생으로 제물포고와 홍익대학교 동양화과 및 동 대학원 회화과를 졸업했다. 호는 일사(一沙), 아취헌(訝取軒), 관수루(觀水樓)주인. 문공부 주최 신인예술상전 장려상(1965~6), 『문학시대』시 부문 신인상(2001), 홍대신문사 주최 미술평론 현상공모 당선(1965) 등을 수상했다. 1976년부터 서울·부산 등지에서 '인도·히말라야 기행전' 등의 개인전을 18회에 걸쳐 가졌다. 또한 한·중 대표작가전, 아시아 현대미술전, 국제현대미술제, 국립현대미술관 초대작가전, 한국미술특별전(미국·러시아·파라과이·독일) 등의 단체전 및 기획·초대전 등에 400여 회 출품했다. 문공부 표준영정 '한석봉 상' 제작, 문교부 검인정 미술교과서 심사위원, 대한민국 미술대전 심사위원 및 운영위원, 부산·인천·경남·강원·소사벌 미술대전 심사위원장, 국립부산대·부산여대·세종대·홍대 미술교육원 등의 교수를 역임했다. 저서로는 『소정 변관식』(열음사), 『청전 이상범』(부산대 출판부), 『삼국지를 따라가는 홍용선 중국문화기행』(청어사), 『한국화의 세계』·『현대한국화론』·『스티로폼속으로오는 봄』(월간 미술세계) 등이 있다.  스티로폼 속으로 오는 봄 - 홍도(紅桃)①  (120×90cm  2012)  스티로폼 속으로 오는 봄 - 이화도(梨花圖)  (120×90cm  2012)  스티로폼 속으로 오는 봄 - 매조(梅鳥)①  (120×90cm  2012)

",2013-11-22 ~ 2013-11-28,한가람미술관
700,김기룡 15회 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f320c47c9cb5e0c2bce7af234e82e38f.jpg,"


[전시소개] 화력 50년의 화가 기산 정명희는 40여년동안 금강의 희노애락을 현대적 기법으로 해석하여 표현해 온 한국화가이다. 환경이 생명의 조형언어라는 화두를 지속시켜왔으며 2013년 전시를 금강일기로 정해 전시작품의 이해를 도모하고 있다. [작가소개] 홍익대학교에서 동양화를 전공하고 70여회 개인전(서울, 부산, 대구, 광주 등 국내도시와 중국, 독일, 일본 등 해외전)과 한국현대미술초대전, 한국화동질성전, 한국화량협회전, 해외아트페어 등에 초대 참여하였다. 대한민국미술대전 초대작가로 심사위원을 역임했으며 안견미술상, 겸재미술상, 대전광역시 문화상 등을 수상했다.
",2013-11-29 ~ 2013-12-05,한가람미술관
701,이영준 PEN ART展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/96200a8b6c3414ee654dbe07a2f38101.jpg,"


�
                          ",2013-12-04 ~ 2013-12-11,한가람미술관
702,하철경 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/e922f3dfdab80015e366350f295c1d97.jpg,"


[전시소개] 이 영 준 PEN ART展에 부쳐 펜의예술은 인고(忍苦)의 미학이며 영혼(靈魂)을 담습니다 - PEN ART 장르의 특성은 펜촉과 먹만을 사용합니다.펜의예술은 먹을 다스리고 펜촉의 날카로움을 다스리며 점, 선, 명암을동시에 능(能)히 다룰 수 있어야하고 운필(運筆)은 실수가 없어야 가능한예술입니다 - 문명의 이기를 누르는 동안, 우리는 ""펜""이라는 도구의 중요성을 잊어버렸다. 하지만, 지금도 펜을 고집하는 것은 ""펜""이 단순한 도구가 아니라 사람냄새가나는 우리 삶의 참모습이기 때문이다. ""펜혹""을 아시는지요...?간단한 물음이 PEN ART가 생성된 이유의 시작이다..  당신은 ""펜혹""을 아는가? 현대인의 대부분은 ""펜혹""에 대해서 전혀 모른다.생활의 대부분을 펜에 의지해서 살아가던 때에는 모든 이들이 가지고 있던, 흔한 굳은 살이었지만 이제는점점 사라져 아무도 기억조차 못한다. 펜대신 컴퓨터로 글을 적고펜대신 PDA로 일정을 관리한다.그리고, 펜대신 핸드폰으로 연락처를 남긴다. 이런 첨단의 시대에 ""펜""을 고집하고먹을 다스리며, 날카로운 펜으로 작품을 한다는 것은 자기와의 싸움이며, 현대문명과의 처절한 전쟁이다.인내와 고통의 작품들은 사람들에게 많은 얘기를 남기게 될 것이다. 지금 우리가 잊고 사는 것은 없는가...우리의 본 모습은 어디에 있는가...아마도, PEN ART의 장르는 당신에게 보내는 당신 자신에 대한이야기 인지도 모른다. [프로필] 1) 펜의 예술 開拓 작품/장르完成2) 펜의 예술 總論完成3) 펜의 예술 技藝完成2013년12월 예술의전당 창립25주년 이영준 PEN ART展(12/4~12/11)              (주제) : 드러내지 않는 아름다움  1. 2008년 9월 세종문화회관 이영준 PEN ART전 (9/3 ~ 9/9)              (주제) : 드러내지 않는 아름다움 2. 2004년 9월 예술의전당 이영준 PEN ART전 (9/9 ~ 9/15)              (주제) : 제1부: 펜의 예술을 말하다.                       제2부: 드러내지 않는 아름다움을 위하여3. 2002년 9월 조선일보미술관 이영준 PEN ART전(9/7 ~ 9/13)              (주제) : 펜의 예술을 말하다.● SIVAS Member [SIVAS: Seoul International Visual Arts Society] ● 2002년 9월 18일 KBS KOREA 디지털 미술관 다큐 영상 취재 방영  ● 2002년 9월 21일 KBS 1TV 본 방송● 2003년 5월 21일 美國CNN방송사 주관초청 FCC 외신기자 클럽 자선 모금 전 - 프레스센터 ● 2003년 7월 17일 SBS TV방송 ""정전50주년특별생방송 특별취재""● 2008년 7월 30일 CBS 노컷뉴스 취재        ● 2008년 5월 ~ 2011년 5월 [제6회~제9회] 4년 연속 겸재 진경 미술대전 수상● 2011년 <초대작가> (겸재 진경 미술대전) ● <공모작가>2008년7월30일~8월3일  2008건국 60주년 골든아이 아트페어  개인전초대 (COEX 인도양홀) - Open AUCTION CO.-● 2009년 (9월 1일~9월 30일) 서울시 강서문화원 특별기획 초대전             (주제) 드러내지 않는 아름다움  ● 2009년 (7월 13일~7월24일) 서울시 교육청 양천도서관 초대전 [작품] 1. 겨울소경 / 펜과먹  2. 나를 찾아서 / 펜과먹   3. 속박 / 펜과먹  4. 득도하다 / 펜과먹 

",2013-12-04 ~ 2013-12-11,한가람미술관
703,세섬전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/dfe256c303ad9ac3cb7e2ce451d8292b.jpg,"


[전시소개] 한국예총 임농 하철경 회장의 회갑기념 특별 초대전이 예술의전당 한가람미술관 3층 5전시실에서 12월 4일부터 11일까지 개최됩니다. 48번째를 맞는 하철경 화백 전시회는 특별히 수원중앙침례교회와 H-net Academy(대표 고명진)가 주관하여 수익금은 H-net Academy(대안학교) 학교 밖 청소년들을 위해 기부될 예정입니다. 하철경 화백은 작품을 통해 오랫동안 실경산수로 다져온 자연에 대한 사려 깊은 이해 및 통찰과 더불어 산사가 가지고 있는 장엄한 외형은 물론 내적인 정서를 표현하는데 남다른 감각을 보여주고 있습니다. 또한 수묵의 원숙한 농담처리와 감각적인 담채의 산뜻한 조화를 통해 전통과 현대의 아름다운 소통을 지향하고 있으며, 이번 전시회에서는 중국의 황산과 서울 인근의 산이 대다수를 차지하는 가운데 300호 크기의 대작 <대흥사>와 <내소사> 2점을 내놓을 예정입니다. [작가소개] 임농 하철경 국립목포대학교 미술학과 졸업 / 세종대학교 대학원 미술학과 졸업단국대학교 조형예술대학원 미술학 박사 개인전 48회 (한국, 중국, 일본, 독일, 미국, 프랑스 등) 그룹·초대전 900여회 (독일 루카스화랑, 독일 괴테박물관, 일본주재한국문화원, 뉴욕 퀸즈미술관, 프랑스주재한국문화원, UN창설 60주년 기념초대(스위스제네바), 세계평화미술제(중국 안위미술관) 등 수상 2011 대한민국나눔대상 특별대상 / 2010 스승의 날 정부 포상(교육, 과학, 기술부장관상) / 1999 한국예총 예술문화상 대상(미술 부문), 전라남도 문화상(예술 부문), 목포시민의 상(교육, 문화 부문) / 1995 남농예술문화상 대상 / 1988-1992 대한민국미술대전(국전) 연 4회 특선 / 1990 전국무등미술대전 대상 / 1988 전라남도미술대전 종합대상(문공부장관상) 심사, 운영 2009 대한민국미술대전 심사위원장 역임 / 1996, 2000 대한민국미술대전 심사위원 역임 / 2004-2006 대한민국미술대전 운영위원 역임, 국립현대미술관 자문위원 및 작품수집 심의위원장 역임, 서울시 미술장식품 심의위원장 역임 / 1996-2012 단원미술대전, 남농미술대전, 소사벌미술대전, 행주미술대전, 전남도전 운영위원장 역임/ 광주시전, 경남도전, 경북도전, 충북도전, 충남도전, 제주도전, 울산시전, 인천시전, 모란예술제, 개천예술제, 소치미술대전 등 심사위원장 역임 / 개천예술제, 나혜석미술대전 대회장 역임 주요 경력 한국미술협회 이사장 역임 / 남도예술회관 관장 역임 / 전남예총 회장역임 / 통일고문(대통령 명) 역임 / 광주비엔날레 이사 및 조직위원 역임 작품 소장 UN본부(스위스 제네바), 프랑스주재 한국대사관, 프랑스주재 한국문화원, 일본주재 한국문화원, 일본 뱃부시청, 국립현대미술관, 청와대, 교육부, 농림부, 행자부, 서울시립미술관, 광주시립미술관, 한국은행, 광주고등검찰청, 목포시청, 광주지방검찰청 목포지청, 목포해운항만청, 전남도교육청, 전남도청, 해남군청, 진도군청, 목포가톨릭대학교, 목포대학교, 남농미술관, 소치미술관 등 현재 한국예총 회장 / 한국미술협회 고문 / 대한민국미술대전 초대작가 / 역대 대통령 동상·기념비 및 기록화 제작추진위원회 위원 / 부산국제영화제 조직위원회 자문위원 / 2018 평창동계올림픽 조직위원회 위원 / 민족화해협력범국민협의회 공동의장 / 호남대학교 예술대학 미술학과 교수 

",2013-12-06 ~ 2013-12-12,한가람미술관
704,현대카드 컬처프로젝트 13 마리스칼 전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/29b2e8bc9f01bf86a3d97383bb3b18d9.jpg,"



",2013-12-07 ~ 2014-03-16,한가람미술관
705,애니 레보비츠 사진전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/5a65d6dfc92f1e4bd710f01e6fcbb356.jpg,"

※ 매월 마지막 수요일은 문화가 있는 날!
   - 매월 마지막 수요일 야간연장개관 진행(입장마감 20:00, 관람마감 21:00)
   - 성인/청소년/어린이/특별권 50%할인(현대카드, 단체권 제외, 중복할인 불가)
   - 인터넷에서 할인 불가하며 현장매표소에서만 할인 가능합니다.
   - 할인적용 기간 : 행사 당일, 18:00~20:00
 
※ 티켓예매 안내
   - 마리스칼 전 현장매표소 (예술의전당 비타민스테이션 내) 에서 전시기간(12.7-3.16) 내 판매
   - 인터파크 인터넷 예매 가능

 

�
                          ",2013-12-07 ~ 2014-03-04,한가람미술관
706,서울교원 미술대전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ead8e1c481f4949da00ed6fde1fb1391.jpg,"


   ※ 매월 마지막 수요일은 문화가 있는 날!      - 매월 마지막 수요일 야간연장개관 진행(입장마감 20:00, 관람마감 21:00)      - 성인/초중고생 50%할인 (중복할인 불가)      - 인터넷에서 할인 불가하며 현장매표소에서만 할인 가능합니다.      - 할인적용 기간 : 행사 당일, 18:00~20:00    ※ 티켓예매 안내      - 애니 레보비츠 전 현장매표소 (예술의전당 비타민스테이션 내) 에서 전시기간(12.7-3.4) 내 판매      - 인터파크, 예스24 인터넷 예매 가능
 
",2013-12-14 ~ 2013-12-19,한가람미술관
707,예술대탐험,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/a95dbc6ba24f784c556ce13d525b7860.jpg,"


이석원 LEE SUKWON 고향의 봄, 60cm×80cm, 아루쉬지+수채    대한민국미술대전 심사위원 역임 대한민국여성미술대전 운영위원 및 심사위원장 역임대한민국회화대전 심사위원장 역임대한민국수채화대전 운영위원 및 심사위원장 역임개인전 10회 개최 및 단체전 520 여회 출품 (사)한국미술협회 감사, 분과위원장, 이사 역임 현 : (사)한국미술교육학회 부회장 / (사)서울미술협회 자문위원 고석복 KO SUKBOK 환희Ⅲ, 60cm×80cm, PRINTING   홍익대학교 미술대학 및 동 산미대학원 직물디자인전공개인전 5회(서울, 헝가리, 일본)대한민국한지대전 대상 수상(문화관광부장관상)대한민국 공예대전 3회 입상, 섬유조형 대상전 금상전시회 150여회 출품대한민국공예대전 심사위원  세계미술대전 심사위원 김승근 KIM SEUNG GEUN 相生1202 - 和, 40cm×54cm, 광목+혼합채색 홍익대학교 미술대학 동 교육대학원 졸업제21회 개인전 (물파공간 갤러리)아세아 현대미술전 (일본 동경도미술관)대한민국미술대전 (국립현대미술관)한겨레 한국미술 100인전 (세종문화회관)대한민국미술축전 (킨텍스미술관) 外 260 여회한국미술협회 이사역임  김성태 KIM SUNG TAE Nonexistence, 50cm×50cm, Mixed Media  개인전 4회 (캐나다, 중국, 서울)창작미술협회전 (서울, 세종문화예술회관 미술관)광주비엔날레특별전 (광주)서울현대미술제 (서울, 문예진흥원 미술회관)한. 중 국제아트페어 (중국)한. 일 미술교류전 (일본, 동경) vanart gallery winter group exhibition (vancouver, vanart gallery)나혜석 현대미술제 (수원, 문화예술회관) 외 150여회 전시 출품 현 : 한국미술협회, 창작미술협회
",2013-12-21 ~ 2014-02-09,한가람미술관
